Unnamed: 0,ztfname,redshift,redshift_err,source,t0,x0,x1,c,t0_err,x0_err,x1_err,c_err,cov_t0_x0,cov_t0_x1,cov_t0_c,cov_x0_x1,cov_x0_c,cov_x1_c,mwebv,mwr_v,mwebv_err,fitprob,ra,dec,sn_type,sub_type,lccoverage_flag,fitquality_flag,iau_name,frac_fitted,ra_host,dec_host,mass_err,mass,restframe_gz,restframe_gz_err,d_dlr,ANGSEP_ARCSEC,TARGETID,RA,DEC,DESI_TARGET,SPECTYPE,Z,ZWARN,ABS_DIFF,RESIDUAL,residual_centered,VDISP,LOGMSTAR,SFR,DN4000,ABSMAG01_SDSS_G,ABSMAG01_SDSS_R
2176,ZTF19acyitga,0.07086015,3.78E-05,z_gal,58839.66022,0.000716279,-1.559725382,-0.013280037,0.186333668,2.93E-05,0.210765643,0.039590086,-1.68E-07,-0.004675107,-0.000308723,-2.24E-06,-8.83E-07,0.000333414,0.022198022,3.1,0,0.938355158,159.796797,5.161894,snia-cosmo,norm,1,1,2019wmn,100,159.7967849,5.162659035,0.112254176,9.944,1.21969653,0.020615528,0.860302415,0,3.96279E+16,159.7967849,5.162659035,5.76461E+18,GALAXY,0.070858071,0,2.08E-06,2.08E-06,0.135527216,99.811714,10.071832,0,2.135732,-18.184189,-19.09815
2178,ZTF19acykjcw,0.03179208,1.02E-05,z_gal,58843.71522,0.002875806,-0.095528595,0.165740037,0.276157123,0.000111954,0.166982986,0.036257557,-1.05E-05,-0.024806817,0.003198912,6.08E-07,-3.47E-06,-0.001291068,0.108880628,3.1,0,0.979806724,353.322207,30.839572,snia-cosmo,norm,1,1,2019wps,100,353.3212036,30.84056527,0.113648581,9.838,0.92869653,0.019849433,0.729771893,0,3.96285E+16,353.3212036,30.84056527,5.76461E+18,GALAXY,0.031790914,0,1.17E-06,1.17E-06,0.155044426,137.69176,9.9591255,0.3644672,1.3697522,-18.72655,-19.40998
2181,ZTF19acykzsp,0.15887836,2.63E-05,z_gal,58835.35828,0.000144325,0.08632769,0.071943453,0.863421291,8.39E-06,0.659593411,0.063453545,2.66E-06,-0.328563507,0.007536912,-3.02E-06,-2.43E-07,-0.009300184,0.045664773,3.1,0,0.000403815,28.359125,31.801,snia,,1,1,,100,28.35867984,31.79971377,0.101434708,10.409,0.92469653,0.051429563,1.591728898,0,3.96285E+16,28.35867984,31.79971377,5.76461E+18,GALAXY,0.158870404,0,7.96E-06,7.96E-06,0.271668302,125,10.437455,2.1595585,1.825607,-20.377935,-20.909225
2187,ZTF19acymzwh,0.03312027,1.18E-05,z_gal,58834.89975,0.00261402,0.739210813,0.161396432,0.369457552,0.000101474,0.159114313,0.031014564,-6.13E-06,-0.042409894,0.001306914,-2.70E-06,-2.71E-06,0.000110314,0.011073129,3.1,0,0.999921191,217.500638,39.945871,snia-cosmo,norm,1,1,2019wqf,100,217.4948896,39.94064042,0.107335921,10.326,1.27969653,0.018439089,1.453883287,0,3.96331E+16,217.4948896,39.94064042,5.76461E+18,GALAXY,0.033123127,0,2.86E-06,-2.86E-06,-0.004382884,97.850105,10.720549,0.019631568,1.679007,-18.981846,-19.881418
2189,ZTF19acyndpl,0.05527911,1.09E-05,z_gal,58842.83747,0.001547343,1.167807185,-0.042917866,0.899253071,0.00010901,0.321598806,0.043507726,-6.96E-05,-0.100451409,0.014039046,-5.72E-06,-3.55E-06,0.000494617,0.02938484,3.1,0,0.211086668,218.294358,6.063602,snia-cosmo,norm,0,1,2019wqd,100,218.2951092,6.063417363,0.10384604,9.624,0.77069653,0.021400935,0.691954335,0,3.96279E+16,218.2951092,6.063417363,5.76461E+18,GALAXY,0.055278876,0,2.34E-07,2.34E-07,-0.118133528,125,9.499347,0.08614558,1.4045665,-18.377766,-18.925543
2201,ZTF19aczjsqn,0.08898538,2.72E-05,z_gal,58842.82962,0.000543694,-2.158725373,0.148459786,0.270917375,2.69E-05,0.219468942,0.04339269,-2.30E-06,0.002483087,0.000497662,-2.38E-06,-9.19E-07,0.001288358,0.045969235,3.1,0,0.010538105,141.029371,2.368712,snia,,1,1,2019wyw,100,141.0295143,2.368894743,0.116619038,10.392,1.23369653,0.024413111,0.16997052,0,3.96278E+16,141.0295143,2.368894743,5.76461E+18,GALAXY,0.088992973,0,7.59E-06,-7.59E-06,0.947095204,140.41888,10.723368,0,2.0463264,-19.522219,-20.47164
2205,ZTF19aczllns,0.0737789,1.10E-05,z_gal,58848.65495,0.000908162,1.382085069,-0.097434224,0.254305606,3.13E-05,0.186303028,0.032775204,-6.81E-07,-0.018127983,0.000401399,-1.21E-06,-8.18E-07,-0.000434499,0.034214573,3.1,0,0.275154922,29.917874,5.982025,snia,,1,1,2019wzy,100,29.91718513,5.981826158,0.105304321,9.308,0.61369653,0.048301139,0.734315423,1.27E-11,3.96279E+16,29.91718513,5.981826158,5.76461E+18,GALAXY,0.073779958,0,1.06E-06,-1.06E-06,-0.242058502,125,9.487659,0,1.4181265,-18.90434,-19.320713
2223,ZTF19adbricc,0.07940016,5.16E-05,z_gal,58854.60056,0.000773958,-0.157117342,-0.083865826,0.074636572,2.50E-05,0.101781374,0.030339709,-1.07E-07,0.002302504,0.000260162,-2.84E-07,-6.65E-07,0.000143199,0.034526536,3.1,0,0.954970277,112.755745,27.733144,snia-cosmo,norm,1,1,2019zro,100,112.7557328,27.73323757,0.112712022,8.862,0.83169653,0.055758407,0.290888278,0.043779274,3.96284E+16,112.7557191,27.73323659,5.76461E+18,GALAXY,0.079399927,0,2.33E-07,2.33E-07,0.039891144,125,8.918679,0.00204315,1.3073688,-16.55289,-17.218882
2234,ZTF19adcecwu,0.00882671,1.00E-05,z_gal,58862.54101,0.019703354,-0.982262445,0.230696437,0.050096609,0.000633754,0.028145147,0.027615133,-5.88E-08,-0.000624142,-1.50E-05,-4.36E-07,-1.55E-05,-2.86E-05,0.01705524,3.1,0,0,186.840946,64.799954,snia-pec,19yvq,1,0,2019yvq,88.64353312,186.8347286,64.80166316,0.106625513,9.878,1.00869653,0.019849433,0.586884915,0,3.96334E+16,186.8347286,64.80166316,5.76461E+18,GALAXY,0.008824647,0,2.06E-06,2.06E-06,-0.235620673,245.55658,11.061054,0,1.3269328,-18.507147,-19.235882
2243,ZTF20aaawbxl,0.06177568,1.03E-05,z_gal,58851.50132,0.000437946,-0.489663785,0.26501707,0.57797722,2.06E-05,0.328531107,0.041807253,-8.82E-07,-0.124861664,-0.000607627,-6.66E-07,-7.45E-07,0.000233139,0.04318449,3.1,0,0.44602156,144.489473,6.741479,snia-cosmo,norm,1,1,2020L,100,144.4888962,6.742514756,0.102839681,10.027,0.77269653,0.018439089,0.727462918,0,3.96279E+16,144.4888962,6.742514756,5.76461E+18,GALAXY,0.061775613,0,6.74E-08,6.74E-08,-0.032832194,125,9.872959,0,1.1963439,-19.282005,-19.835045
2244,ZTF20aaawmxq,0.08129906,1.10E-05,z_gal,58862.49734,0.000643272,-0.040559531,-0.035117085,0.049929359,1.87E-05,0.043681878,0.025333579,2.24E-08,-0.000350267,-6.56E-05,-3.54E-08,-4.13E-07,-3.06E-05,0.013399967,3.1,0,8.13E-08,184.267972,58.598225,snia-cosmo,norm,1,0,2020nv,100,184.2673806,58.59804895,0.106282642,9.141,0.69869653,0.055154329,0.654994144,0,3.96334E+16,184.2673806,58.59804895,5.76461E+18,GALAXY,0.081299162,0,1.02E-07,-1.02E-07,0.023282787,125,8.924184,0,1.2885246,-17.471466,-17.921247
2245,ZTF20aaaxaab,0.13539171,3.05E-05,z_gal,58848.53822,0.000176941,-2.234843695,0.050023436,1.005230329,1.32E-05,0.801703082,0.086053117,-8.12E-06,0.341685261,0.014122838,-4.28E-06,-5.77E-07,-0.007514023,0.027783722,3.1,0,0.78949055,162.840137,-4.281831,snia-cosmo,norm,0,0,2019zfv,100,162.8415661,-4.281969372,0.104403065,11.05,1.45069653,0.03176476,1.178549946,0,3.96277E+16,162.8415661,-4.281969372,1.15292E+18,GALAXY,0.135369371,0,2.23E-05,2.23E-05,0.418034153,275.98563,11.148608,0,2.120397,-20.366049,-21.402273
2253,ZTF20aabcnkx,0.09527204,1.30E-05,z_gal,58865.18253,0.000592123,0.47459847,-0.062392231,0.231816205,2.02E-05,0.195189882,0.03327804,-7.50E-07,-0.019504493,0.001092817,-7.28E-07,-5.46E-07,-0.000393426,0.07421248,3.1,0,0.772310879,63.358404,-5.603504,snia-cosmo,91t,1,1,2020pc,100,63.35978877,-5.601344059,0.105304321,9.567,0.81269653,0.066098411,3.748335292,0,3.96277E+16,63.35978877,-5.601344059,1.15292E+18,GALAXY,0.095270936,0,1.10E-06,1.10E-06,0.132799295,125,9.571162,0,1.3253196,-18.775595,-19.206158
2258,ZTF20aabqiiy,0.07615925,1.19E-05,z_gal,58859.96486,0.000466001,-0.01410067,0.112688998,0.26684463,2.14E-05,0.286606788,0.041712995,1.22E-06,-0.014950152,-0.002370625,-2.96E-06,-7.38E-07,0.002815366,0.02843685,3.1,0,0.701048331,238.71387,30.025247,snia-cosmo,norm,1,1,2020bc,100,238.7151916,30.02527584,0.10384604,9.268,0.56869653,0.03176476,1.073336422,0,3.96285E+16,238.7151916,30.02527584,5.76461E+18,GALAXY,0.076159922,0,6.72E-07,-6.72E-07,-0.029689961,252.65633,9.227023,0.054859065,1.3109225,-17.767088,-18.237799
2261,ZTF20aabqjht,0.07060299,1.06E-05,z_gal,58866.01282,0.001136639,1.265930381,-0.023903028,0.163503565,4.14E-05,0.184704612,0.03314804,-3.20E-07,-0.001500527,-0.000191337,-2.93E-06,-1.06E-06,1.85E-05,0.008233791,3.1,0,0.193575244,221.135845,35.105396,snia-cosmo,91t,1,1,2020bm,100,221.1357059,35.10550762,0.163220709,7.924,0.65469653,0.101636608,0.929920043,0,3.9633E+16,221.1357059,35.10550762,4.61169E+18,GALAXY,0.070602864,0,1.26E-07,1.26E-07,0.144087742,125,8.049359,0.022452636,0.95469254,-15.225739,-15.606758
2262,ZTF20aabqkla,0.08443383,1.33E-05,z_gal,58848.59604,0.000601785,0.756070637,-0.11195156,1.971769154,4.41E-05,0.775370689,0.065071887,-7.39E-05,-1.286633059,0.091843968,2.12E-05,-2.38E-06,-0.033151582,0.016584119,3.1,0,0.505086683,191.401556,1.183634,snia-cosmo,norm,0,0,2019yfu,100,191.4020182,1.18140722,0.102391406,9.895,0.62469653,0.025238859,1.699581928,0,3.96278E+16,191.4020182,1.18140722,5.76461E+18,GALAXY,0.084433999,0,1.69E-07,-1.69E-07,-0.324074475,125,10.189199,0,1.2812974,-19.953009,-20.515144
2266,ZTF20aacbtgq,0.06289525,1.67E-05,z_gal,58867.25073,0.001003935,1.377872321,0.021345017,0.133268676,3.06E-05,0.089714859,0.028486031,-4.55E-07,-0.005626009,0.00029118,3.35E-08,-7.39E-07,-0.000373306,0.007589507,3.1,0,0.714370175,155.720684,54.060375,snia-cosmo,norm,1,1,2020nr,100,155.719507,54.06178919,0.105304321,9.5,0.63369653,0.030528675,1.692923336,0,3.96333E+16,155.719507,54.06178919,5.76461E+18,GALAXY,0.062894771,0,4.79E-07,4.79E-07,-0.133403347,125,9.502053,0.13032044,1.652361,-18.574377,-19.069504
2274,ZTF20aadcaop,0.05445233,1.84E-05,z_gal,58852.56801,0.001339382,0.328108585,-0.000371313,1.335160616,6.20E-05,0.503756024,0.043477069,-4.82E-05,-0.616004905,0.022900385,1.44E-05,-2.11E-06,-0.008925494,0.032623501,3.1,0,0.485800836,213.036981,-4.120362,snia-cosmo,norm,0,0,2019xvx,100,213.0370083,-4.119830772,0.104120123,9.383,0.87169653,0.025495098,0.492106861,0,3.96277E+16,213.0370083,-4.119830772,5.76461E+18,GALAXY,0.054448825,0,3.50E-06,3.50E-06,-0.044727091,97.24109,9.260928,0,1.4156494,-17.684364,-18.262722
2279,ZTF20aadcfva,0.06011395,1.99E-05,z_gal,58858.60993,0.000236306,-0.593249554,0.541624936,0.17383198,8.76E-06,0.125760474,0.032840465,-9.75E-08,-0.008813143,9.18E-05,-1.96E-07,-2.53E-07,0.000288575,0.013912038,3.1,0,0.355438335,198.850617,52.067818,snia-cosmo,norm,1,1,2020eo,100,198.8505565,52.06644462,0.113648581,10.492,1.13869653,0.017691806,0.359784013,0,3.96333E+16,198.8505565,52.06644462,5.76461E+18,GALAXY,0.060107633,0,6.32E-06,6.32E-06,0.095761241,152.36696,11.339706,0.17887518,1.6019231,-19.505344,-20.432793
2282,ZTF20aadvaoi,0.09351325,3.60E-05,z_gal,58867.01734,0.000526268,0.611151646,-0.058062244,0.125542497,1.62E-05,0.127730382,0.030795157,-5.95E-08,-0.003450065,5.30E-05,-1.60E-07,-4.18E-07,-0.000299033,0.053807883,3.1,0,0.371455408,102.794818,65.59293,snia,,1,1,2020zk,100,102.7908821,65.59340242,0.117136672,10.62,1.33869653,0.025238859,1.338027381,0,3.96334E+16,102.7908821,65.59340242,1.15292E+18,GALAXY,0.093526477,0,1.32E-05,-1.32E-05,-0.04689823,253.67921,10.702391,0,2.1838808,-19.551397,-20.526705
2295,ZTF20aaerxsd,0.05318272,1.10E-05,z_gal,58870.6386,0.001255007,-0.516176587,0.022926805,0.0603033,3.77E-05,0.047232167,0.026122609,1.04E-07,-0.000616445,-0.00014852,-1.31E-07,-8.55E-07,-2.17E-05,0.006764195,3.1,0,0.99981917,210.226113,45.472662,snia-cosmo,norm,1,1,2020py,100,210.2259817,45.47255435,0.106282642,8.882,0.86269653,0.028425341,0.29108494,0.030574462,3.96332E+16,210.2259936,45.47255603,5.76461E+18,GALAXY,0.05318297,0,2.50E-07,-2.50E-07,0.037567529,151.08644,8.833698,0,1.2927557,-16.514969,-17.186237
2306,ZTF20aaexaqw,0.08557632,1.79E-05,z_gal,58860,0.000768091,-4.999997881,-0.386102489,13.67075817,0.000726162,5.315402016,1.031864622,-3.47E-12,1.77E-11,-5.91E-09,-1.49E-09,-0.000571883,2.24E-05,0.030305408,3.1,0,0,36.879647,-1.111582,snia,,0,0,2020afo,100,36.87998736,-1.110369784,0.106976633,10.465,1.02169653,0.021400935,1.079870119,0,3.96278E+16,36.87998736,-1.110369784,5.76461E+18,GALAXY,0.085561661,0,1.47E-05,1.47E-05,0.056549455,187.30286,10.949588,0.19115415,1.533982,-19.98735,-20.795765
2307,ZTF20aaezaxk,0.06919513,1.11E-05,z_gal,58871.99463,0.000901846,-0.442881297,-0.039785993,0.158747712,2.98E-05,0.188356502,0.03244102,-4.25E-07,0.00913401,0.000152561,-1.32E-06,-8.03E-07,0.000930185,0.08718621,3.1,0,0.433953832,25.87035,22.200895,snia,,1,1,2020zn,100,25.87012805,22.20062769,0.101434708,10.76,1.25969653,0.017691806,0.19895488,0,3.96283E+16,25.87012805,22.20062769,5.76461E+18,GALAXY,0.069195034,0,9.57E-08,9.57E-08,0.071951487,134.02582,11.171105,0,1.4749224,-20.708628,-21.562115
2311,ZTF20aafciit,0.07779046,1.31E-05,z_gal,58872.78276,0.00075978,0.32250859,-0.085282662,0.065231349,2.19E-05,0.057257049,0.025285114,1.17E-07,-0.000364472,-0.000204474,-3.94E-08,-4.78E-07,-0.000103253,0.014166263,3.1,0,0.181176441,200.296481,53.392103,snia-cosmo,norm,1,1,2020wv,100,200.2961745,53.39136688,0.105304321,9.6,0.88269653,0.026400758,0.975362865,0,3.96333E+16,200.2961745,53.39136688,5.76461E+18,GALAXY,0.077789697,0,7.63E-07,7.63E-07,-0.10813575,125,9.507014,0.056042187,1.212371,-18.254747,-18.879091
2312,ZTF20aafcjln,0.02028404,1.04E-05,z_gal,58874.74721,0.011252399,1.067395118,-0.051036551,0.476487906,0.000409086,0.19234572,0.034198135,-4.10E-05,-0.067424063,0.000840404,4.35E-06,-1.14E-05,-0.000849247,0.022712796,3.1,0,0.290917082,182.904148,0.322265,snia-cosmo,norm,1,1,2020vf,100,182.9043443,0.322504788,0.104995238,8.438,0.63969653,0.024041631,0.34563014,0.007716647,3.96278E+16,182.9043459,0.322506196,5.76461E+18,GALAXY,0.020276171,0,7.87E-06,7.87E-06,-0.205439246,125,8.149627,0.004583509,1.1841023,-16.05783,-16.475168
2313,ZTF20aafcmfi,0.07844531,1.33E-05,z_gal,58867.17957,0.000502724,0.838940655,0.239499246,0.623709106,2.46E-05,0.3948855,0.043460259,-5.56E-06,-0.103376723,0.005853037,-1.02E-06,-8.38E-07,-0.003026723,0.060976321,3.1,0,0.473170254,171.773847,-4.03463,snia-cosmo,norm,1,1,2020vj,100,171.7736842,-4.03453153,0.102181212,9.637,0.94969653,0.024839485,0.275559012,0,3.96277E+16,171.7736842,-4.03453153,5.76461E+18,GALAXY,0.078446412,0,1.10E-06,-1.10E-06,0.370611245,68.4107,9.540787,0.048288397,1.4106584,-18.100008,-18.810478
2321,ZTF20aafjjqj,0.04088182,1.01E-05,z_gal,58874.99263,0.001903105,0.097511454,0.109479404,0.074594718,5.90E-05,0.063622026,0.028768963,2.26E-07,-0.001601942,-0.000166268,-4.06E-09,-1.47E-06,-0.000101104,0.033629984,3.1,0,0.995508363,128.66606,38.362651,snia-cosmo,norm,1,1,2020zz,100,128.6662529,38.36256432,0.103077641,10.273,0.62869653,0.019104973,0.071306936,0,3.9633E+16,128.6662529,38.36256432,5.76461E+18,GALAXY,0.040881192,0,6.28E-07,6.28E-07,0.064879631,393.67752,10.638697,0.27229318,1.213112,-20.30232,-20.747196
2337,ZTF20aagfjlj,0.04598888,1.43E-05,z_gal,58873.4112,0.00180955,-1.788382171,-0.103304695,0.133470746,6.31E-05,0.111797542,0.034522399,4.50E-07,-0.000543704,-0.000755261,-1.16E-06,-1.75E-06,-0.000316779,0.036883654,3.1,0,0.350847344,152.991265,-1.951681,snia-cosmo,norm,1,1,2020aai,100,152.9905231,-1.9516874,0.102181212,10.621,1.25769653,0.017691806,0.223728752,0,3.96277E+16,152.9905231,-1.9516874,5.76461E+18,GALAXY,0.045995628,0,6.75E-06,-6.75E-06,-0.073421874,156.83733,10.974161,0,1.9835863,-19.891708,-20.857582
2342,ZTF20aaglivt,0.06659853,2.76E-05,z_gal,58883.16808,0.000825335,0.102417379,0.05598698,0.160177031,3.02E-05,0.195628075,0.032934311,5.11E-08,-0.010897424,-0.00018522,-2.18E-06,-8.61E-07,0.001440416,0.031416728,3.1,0,0.429362246,134.07863,11.987234,snia-cosmo,91t,1,1,2020afb,100,134.0806172,11.98901531,0.126822711,10.165,1.53169653,0.024083189,1.23257267,0,3.96281E+16,134.0806172,11.98901531,5.76461E+18,GALAXY,0.066622875,0,2.43E-05,-2.43E-05,0.093543554,66.48627,10.680854,0.12527509,2.101947,-18.182499,-19.223219
2343,ZTF20aagloch,0.04835452,1.76E-05,z_gal,58875.39396,0.000611611,-3.112800175,0.154228952,0.070268308,1.92E-05,0.080943012,0.02935244,-3.28E-08,-0.000340044,1.70E-05,-1.26E-07,-4.86E-07,0.000100749,0.017649015,3.1,0,7.07E-15,142.164449,55.176545,snia-cosmo,norm,1,0,2020ago,100,142.164196,55.17636573,0.104120123,10.873,1.44169653,0.018384776,0.072719078,0,3.96333E+16,142.164196,55.17636573,5.76461E+18,GALAXY,0.048350279,0,4.24E-06,4.24E-06,-0.141139101,228.35945,11.406908,0,1.8102523,-19.998137,-21.036291
2344,ZTF20aagmrid,0.07719029,1.33E-05,z_gal,58868.77704,0.000734475,0.193308276,0.009070345,2.231143901,0.000109771,0.387690717,0.072738305,-0.000240563,-0.569657082,0.136695855,2.11E-05,-7.33E-06,-0.013687955,0.064750232,3.1,0,0.903007881,238.050585,4.84467,snia,,0,0,2020agb,100,238.0509085,4.846901064,0.105304321,10.56,0.91669653,0.019209373,0.879709849,1.02E-10,3.96279E+16,238.0509085,4.846901064,5.76461E+18,GALAXY,0.077189743,0,5.47E-07,5.47E-07,0.145815183,100.7011,10.605054,0.8029137,1.4568704,-20.386564,-21.08923
2348,ZTF20aagwczh,0.10849037,1.52E-05,z_gal,58870.96904,0.000306489,-0.801479172,-0.044469118,0.509011847,1.43E-05,0.424546263,0.048707866,-1.90E-06,-0.041710636,0.002526021,-1.59E-06,-5.06E-07,1.19E-05,0.018863636,3.1,0,0.697364994,155.009432,6.631803,snia-cosmo,norm,1,1,2020add,100,155.0088375,6.630784816,0.103324731,10.559,0.79669653,0.025238859,0.746846333,0,3.9628E+16,155.0088375,6.630784816,1.15292E+18,GALAXY,0.108491643,0,1.27E-06,-1.27E-06,-0.022029523,94.36961,10.827653,1.2556556,1.4717858,-20.567345,-21.217337
2350,ZTF20aagyuvy,0.04471489,1.08E-05,z_gal,58882.13461,0.001215091,0.249368222,0.074788908,0.146305874,4.21E-05,0.237521171,0.031658754,-6.37E-07,0.02537378,0.000262226,-3.01E-06,-1.14E-06,0.001273574,0.04654395,3.1,0,0.963664456,25.848188,13.508634,snia-cosmo,norm,1,1,2020amy,100,25.8488109,13.50929383,0.102181212,9.403,0.65169653,0.019849433,0.686605235,0,3.96281E+16,25.8488109,13.50929383,1.15292E+18,GALAXY,0.044714048,0,8.42E-07,8.42E-07,-0.351690358,450.2758,9.319756,0.04956997,1.2662466,-18.270891,-18.695578
2359,ZTF20aahfobk,0.03299662,1.02E-05,z_gal,58886.98055,0.003776825,0.072059603,-0.022601251,0.043482355,0.00011252,0.053576425,0.026092177,4.24E-07,5.49E-05,-0.000116401,1.70E-07,-2.56E-06,-0.000135244,0.018399719,3.1,0,1,181.395054,61.923587,snia-cosmo,norm,1,1,2020aoi,100,181.3926488,61.92260115,0.101607086,9.932,0.77069653,0.019209373,0.711433192,0,3.96334E+16,181.3926488,61.92260115,5.76461E+18,GALAXY,0.032996762,0,1.42E-07,-1.42E-07,-0.067607018,125,10.188328,0.23961386,1.302697,-19.267975,-19.7823
2364,ZTF20aahidph,0.04260405,1.44E-05,z_gal,58883.33704,0.001155526,0.203726,0.334996402,0.202931417,5.88E-05,0.418618046,0.040994816,-1.34E-06,0.038448505,0.00036286,-1.42E-05,-2.11E-06,0.006227596,0.022035027,3.1,0,0.000897865,17.319868,2.200889,snia-pec,00cx,1,1,2020aqa,92.30769231,17.32534629,2.204463604,0.101271911,11.05,1.34569653,0.017691806,2.257855218,0,3.96278E+16,17.32534629,2.204463604,5.76461E+18,GALAXY,0.042600594,0,3.46E-06,3.46E-06,0.286334088,254.51117,11.266212,0,2.0891953,-20.872047,-21.812456
2365,ZTF20aahirkk,0.04458533,1.03E-05,z_gal,58883.0042,0.002450408,0.695224901,0.027180846,0.265541509,0.000104948,0.355005355,0.038602401,6.69E-06,0.04175099,-0.003366124,-1.26E-05,-3.64E-06,0.002846195,0.01762686,3.1,0,0.930732679,1.638007,3.268719,snia,,1,1,2020arm,100,1.638421842,3.268713021,0.108461975,9.044,0.69969653,0.022671568,0.639985695,0,3.96279E+16,1.638421842,3.268713021,5.76461E+18,GALAXY,0.044591862,0,6.53E-06,-6.53E-06,0.186836849,431.99448,8.890578,0.016293181,1.2727748,-17.166122,-17.67771
2367,ZTF20aahjymt,0.07043608,1.05E-05,z_gal,58882.32755,0.000685432,0.39995813,0.074220749,0.099283631,2.40E-05,0.158387836,0.031861034,5.19E-08,-0.001425477,-4.85E-05,-1.53E-06,-6.54E-07,0.001192087,0.032082895,3.1,0,0.202256946,128.160711,-4.286054,snia-cosmo,norm,1,1,2020bbi,100,128.1604431,-4.286237403,0.106625513,8.851,0.68669653,0.055362442,0.668722374,0.059681241,3.96277E+16,128.1604581,-4.2862304,5.76461E+18,GALAXY,0.07043598,0,9.98E-08,9.98E-08,0.027382337,125,8.806776,0.025939893,1.045275,-16.830587,-17.306698
2373,ZTF20aahqabk,0.07325288,1.65E-05,z_gal,58870.33836,0.000577864,0.828586303,0.113813213,1.505796803,3.91E-05,0.498589833,0.041987077,-4.62E-05,-0.583343125,0.021517458,9.11E-06,-1.20E-06,-0.004916235,0.025677181,3.1,0,0.4541769,205.68223,0.766442,snia,,0,0,2020afy,100,205.6807059,0.765653312,0.101271911,10.112,0.95369653,0.024207437,1.446152695,1.02E-10,3.96278E+16,205.6807059,0.765653312,5.76461E+18,GALAXY,0.073253507,0,6.27E-07,-6.27E-07,-0.01637097,125,10.339616,0.42639545,1.5119188,-19.289856,-20.00908
2377,ZTF20aahtral,0.06266324,1.32E-05,z_gal,58886.15309,0.000706159,0.569205494,0.177661434,0.261288857,3.28E-05,0.420031218,0.040877026,-2.20E-06,0.036430678,0.001481734,-7.97E-06,-1.17E-06,0.007689264,0.066420822,3.1,0,0.053612785,48.236611,-11.628775,snia-cosmo,norm,1,1,2020bbb,100,48.23568514,-11.62990585,0.105621967,10.828,1.18969653,0.018439089,0.797648492,0,3.96275E+16,48.23568514,-11.62990585,5.76461E+18,GALAXY,0.062669272,0,6.03E-06,-6.03E-06,0.082359406,174.70642,11.136142,0.34898216,1.7024003,-20.379894,-21.227108
2385,ZTF20aaideho,0.09433736,1.13E-05,z_gal,58870.57727,0.000424071,0.305257966,0.029839857,0.882124221,2.24E-05,0.414477154,0.04619333,-1.26E-05,-0.153982251,0.015785332,7.49E-07,-7.97E-07,-0.004165702,0.024127371,3.1,0,0.416222545,179.823713,-0.431936,snia,,0,1,2020aul,100,179.823944,-0.431570726,0.122641755,9.792,1.14169653,0.03176476,0.869782321,1.79E-13,3.96278E+16,179.823944,-0.431570726,5.76461E+18,GALAXY,0.094312688,0,2.47E-05,2.47E-05,0.055988433,65.60158,9.734728,0.1041328,1.4923996,-17.731718,-18.549383
2386,ZTF20aaidnyk,0.07281749,0.00378715,z_snid,58882.69601,0.001310519,1.070603026,-0.121084196,0.164491924,4.71E-05,0.221541722,0.035134227,9.00E-07,0.000308379,-0.000656508,-3.90E-06,-1.25E-06,0.000297674,0.037341564,3.1,0,0.387919092,178.307672,-7.708935,snia-cosmo,norm,1,1,2020aqd,100,178.3074006,-7.706909873,0.10198039,9.47,0.63269653,0.025238859,1.790267612,0,3.96276E+16,178.3074006,-7.706909873,5.76461E+18,GALAXY,0.068777837,2,0.004039653,0.004039653,0.103909676,460.089,9.514556,0.2524897,1.3325511,-18.325226,-18.717098
2387,ZTF20aaifkyj,0.07327999,1.21E-05,z_gal,58885.16365,0.000606091,-1.207842531,-0.083905462,0.157355714,2.44E-05,0.225830785,0.039163612,3.29E-07,-0.000128186,-0.000685784,-2.38E-06,-7.33E-07,0.00120873,0.015042437,3.1,0,0.510500265,179.992742,4.921838,snia-cosmo,norm,1,1,2020bec,100,179.9928737,4.920941121,0.106282642,10.421,1.00469653,0.02,0.517591895,0,3.96279E+16,179.9928737,4.920941121,5.76461E+18,GALAXY,0.073279307,0,6.83E-07,6.83E-07,-0.240959332,176.88335,10.6156845,0.49237043,1.502552,-19.792072,-20.55712
2391,ZTF20aaifyrs,0.03411821,1.19E-05,z_gal,58881.70115,0.003364233,-1.26065891,0.007002407,0.164099513,0.000130869,0.147753241,0.035797378,8.63E-07,-0.008139141,-0.000169952,-5.07E-06,-3.88E-06,2.69E-05,0.059308424,3.1,0,0.174565416,255.386122,27.942731,snia-cosmo,norm,1,1,2020awa,100,255.3854841,27.94136042,0.123810339,10.642,1.56069653,0.018439089,0.324645473,0,3.96284E+16,255.3854841,27.94136042,5.76461E+18,GALAXY,0.034119183,0,9.73E-07,-9.73E-07,0.184697712,189.1368,11.428535,0.09001015,1.950761,-19.131598,-20.258236
